locality,lat,lon,price_inr,investment_score,luxury_score
Kandivali East,19.21773,72.85842,7238000,34.08000135012012,0
Cuffe Parade,18.90624,72.8177,189810000,63.14761869425615,7
Goregaon East,19.15962,72.8561,15385000,36.57380001716086,2
Prabhadevi,19.00377,72.81847,32948000,53.08554557441646,3
Andheri West,19.13022,72.82256,67927000,44.09794203820778,2
Oshiwara,19.14804,72.82091,8010000,41.54290684353748,0
Parel,19.00918,72.82551,68110000,43.74925671037997,2
Bandra East,19.07539,72.84157,16455000,46.90833675258818,0
Manpada,19.22765,72.96484,4027000,30.89673179140011,0
Ulwe,18.95851,73.02393,7103000,31.675540036453548,2
Andheri East,19.11576,72.85078,17986000,42.60833684933661,0
Mumbra,19.18888,73.03022,5354000,31.170626574234994,2
Kurla West,19.06311,72.87722,13881000,42.36253902368547,0
Prabhadevi,19.01629,72.8522,49507000,71.92419283522425,5
Nariman Point,18.93363,72.79753,46023000,52.04072892679936,7
Borivali West,19.23833,72.83896,10528000,35.006812480579356,2
Powai,19.1202,72.91096,17132000,41.29484959345515,0
Byculla,18.97397,72.84351,18838000,43.73509376927187,2
Oshiwara,19.16122,72.84114,16313000,38.64563413592689,2
Bhayandar,19.3029,72.84499,3840000,32.93337714213117,0
Kanjurmarg,19.14351,72.92315,17706000,40.09073133646343,2
Kopar Khairane,19.09813,73.01588,7226000,34.781549322844384,2
Khar West,19.08517,72.81516,36431000,60.33159209634967,3
Walkeshwar,18.96476,72.79892,28217000,65.12416527236432,3
Mahalaxmi,18.9676,72.82714,36655000,52.01550544178018,5
Taloja,19.06611,73.13019,2978000,31.176073057870344,0
Worli,19.01337,72.79851,87494000,59.46702373816172,5
Kopar Khairane,19.09644,72.99488,6878000,35.031054920784555,0
Matunga,19.02931,72.86575,12888000,39.89229768277653,2
Ulwe,18.97737,73.02261,2519000,31.946715274130916,0
Vikhroli,19.11761,72.94005,14247000,40.27395337469984,0
Goregaon West,19.16295,72.85066,14659000,37.38069326276302,2
Matunga,19.02335,72.86436,57151000,41.95300978064979,2
Ghatkopar East,19.07988,72.92291,6974000,34.192581134340585,0
Vile Parle West,19.08844,72.8309,46466000,48.08293568258267,4
Kalwa,19.20797,72.98313,1627000,30.61775234267579,0
Dadar East,19.00803,72.8268,11047000,47.50379820910272,0
Mulund West,19.17134,72.93922,6912000,34.23212814251071,0
Thane West,19.22151,72.96538,10171000,35.91504211295361,4
Chembur,19.04594,72.89861,8971000,42.175797964267325,0
BKC (Bandra-Kurla),19.06306,72.8657,293434000,74.27733013386181,7
Byculla,18.9856,72.82627,20262000,40.64952593633176,2
Kandivali West,19.21335,72.83866,9645000,37.16036576001766,0
Vasai,19.39851,72.82815,2282000,30.54438715276708,0
Thane East,19.1862,72.97282,2928000,32.640115588575796,0
Virar,19.45097,72.80742,2200000,29.89111345117596,2
Goregaon West,19.15969,72.85632,30201000,39.6850587525209,4
Worli,19.01543,72.82084,54726000,55.08577575077029,5
Kurla East,19.06414,72.91744,11133000,39.85437154580889,0
Vashi,19.08263,73.00537,22467000,37.79107095574533,2
Sewri,18.98923,72.86964,19301000,37.99614276519196,2
Thane West,19.22562,72.98216,9138000,35.87032605793759,2
BKC (Bandra-Kurla),19.06839,72.88592,92962000,59.478620447760505,5
Ghodbunder Road,19.24838,72.98593,15791000,32.60628924911963,2
Kurla East,19.08898,72.91228,8911000,36.29336159506872,0
Ghatkopar West,19.07012,72.91191,6908000,39.887476026952896,0
Parel,19.00363,72.82643,48425000,47.387242480374056,2
Powai,19.11287,72.89546,10320000,42.41382758982193,0
Vile Parle West,19.09831,72.83438,20657000,50.60831668340362,2
Malabar Hill,18.95997,72.79747,97714000,71.51345329691301,5
Mazgaon,18.97882,72.82587,36511000,42.01874681720833,2
Andheri West,19.12477,72.8304,16261000,39.37427049319058,2
Breach Candy,18.9735,72.82687,180115000,86.65234512082019,7
Borivali East,19.22747,72.85057,5401000,35.365409236582785,0
Khar West,19.07223,72.83565,21880000,60.36719868342344,5
Breach Candy,18.95834,72.79653,32821000,79.95508407250472,3
Dadar East,19.01257,72.87195,9546000,46.961596638795974,0
Vikhroli,19.12055,72.91372,4674000,37.636763245662245,0
Walkeshwar,18.95978,72.80068,78028000,69.62694828679078,5
Dadar East,19.02448,72.8389,13657000,46.46963606509814,0
Sion,19.03733,72.86578,29649000,40.72126812317406,2
Juhu,19.09787,72.82588,17815000,47.24987985296371,3
Malad East,19.18626,72.85824,15162000,35.36678587199465,2
Kandivali West,19.19141,72.8676,7891000,35.914359832540896,2
Oshiwara,19.15172,72.82794,10247000,45.02249934302719,2
Thane West,19.22257,72.96352,4039000,33.725742055442055,0
BKC (Bandra-Kurla),19.06818,72.85961,27926000,67.87054774754453,3
Goregaon East,19.15959,72.84618,25826000,36.80776171850033,4
Bandra East,19.05798,72.84626,28350000,51.38134944855495,4
Kopar Khairane,19.11468,73.02532,4380000,33.034149706310345,0
Panvel,18.9785,73.11301,8545000,30.28445396195645,4
Ghatkopar East,19.08448,72.91649,4938000,37.3654458131516,0
Dahisar,19.24871,72.84852,5981000,32.451681972365556,2
Worli,18.99898,72.82371,43804000,59.92997408566421,5
Santacruz West,19.07231,72.84813,48814000,55.27462472720032,2
Sanpada,19.07121,73.00345,5238000,33.834957965721316,0
Versova,19.13262,72.79071,19229000,46.8270438406374,2
Ambernath,19.20099,73.17997,2172000,29.8300986251173,0
Bandra East,19.05168,72.83705,60926000,50.286464188945494,2
Bhayandar,19.28947,72.85471,5832000,30.885465498757362,2
Kharghar,19.05377,73.08572,6803000,33.43583455807385,0
Badlapur,19.16868,73.23811,2087000,30.086413880659585,0
Ambernath,19.18786,73.15835,1370000,30.125463985992198,0
Kharghar,19.06875,73.0565,11568000,34.13407168616554,4
Walkeshwar,18.95959,72.81623,72679000,63.5065638799275,5
Mulund West,19.17816,72.93595,10775000,34.1748110961539,4
Byculla,18.97622,72.84498,18359000,45.72191812445775,0
Santacruz West,19.09345,72.8405,30252000,54.55162722625661,2
Chembur,19.04965,72.90862,14803000,38.51658201261961,0
Byculla,18.96817,72.82692,17031000,46.56855407577302,0
Andheri West,19.13365,72.8306,41826000,45.879566811374154,2
Prabhadevi,19.02757,72.82985,77648000,69.99421453823612,5
Naigaon,19.32917,72.83131,1967000,31.394673865890574,0
Vashi,19.07816,72.9883,17130000,38.72551628378147,2
Panvel,18.98232,73.10687,3265000,30.419941505992526,0
Mira Road,19.28822,72.84604,9740000,33.09955641879224,2
Pedder Road,18.97809,72.80312,49739000,78.95329137341872,3
Naigaon,19.34576,72.84365,2560000,32.17932816252235,2
Mira Road,19.31595,72.85526,20674000,32.4443884167476,2
Malabar Hill,18.96196,72.8024,29417000,56.242351127249705,3
Wadala,19.02635,72.86415,11139000,45.54541497618483,0
Malabar Hill,18.95322,72.80809,25318000,56.0444446818606,3
Walkeshwar,18.96172,72.81021,190957000,70.73029174445429,5
Bandra East,19.058,72.81991,25474000,49.704600793747346,0
Ghatkopar West,19.07482,72.92394,11852000,41.11544255151949,0
Bandra West,19.07699,72.8324,75185000,59.706357049821264,5
Seawoods,19.02941,73.00172,20344000,31.94981323002824,2
Sewri,19.0039,72.84654,16333000,41.526156480711435,0
Malabar Hill,18.95583,72.77809,249569000,73.93520304153377,5
Bhandup,19.12794,72.92234,3590000,35.657653048864574,0
Kalwa,19.20384,72.97442,1553000,31.2857901382449,0
Panvel,19.00116,73.10302,5887000,30.888395258618555,2
Kanjurmarg,19.13204,72.92761,26840000,39.03054358925817,2
Thane East,19.19377,72.97352,5449000,34.59398357749558,0
Worli,19.01791,72.82132,60974000,79.26560103987202,5
Lokhandwala,19.13984,72.85542,8401000,41.346953503358144,0
Airoli,19.16375,73.00871,6368000,35.23239169508166,0
Malabar Hill,18.95499,72.79912,65853000,66.64748797782055,5
Mahalaxmi,18.97433,72.85728,15539000,62.76110259295929,3
Goregaon West,19.167,72.83933,8271000,36.17937774835431,0
Dadar East,19.02769,72.83295,17169000,45.178873340416786,0
Bhayandar,19.27306,72.85449,16450000,33.120421804954105,2
Bhayandar,19.29664,72.86104,4631000,32.59349192508141,0
Vashi,19.08462,72.99417,14755000,37.300488253791485,2
Bhandup,19.14597,72.94568,4579000,35.96901490697154,0
Santacruz East,19.07784,72.84356,16646000,43.19500008284721,0
Mazgaon,18.96648,72.84065,20608000,44.87306749969379,4
Khar West,19.07985,72.84244,89031000,57.67525842247194,5
Bandra East,19.062,72.83384,21129000,46.881145417886366,0
Kharghar,19.05206,73.06909,5592000,32.18056857528469,0
Colaba,18.90024,72.8029,35392000,61.532463539517195,5
Naigaon,19.34143,72.84306,3846000,32.08698154737353,2
Vasai,19.40382,72.83196,3856000,31.29993381643394,2
Dadar East,19.00338,72.83771,10166000,44.016360257801054,2
Borivali East,19.24566,72.86317,11112000,34.07417703102063,2
Santacruz West,19.07154,72.83981,104960000,45.90573006518422,2
Goregaon West,19.15483,72.82686,46502000,37.31535183542894,2
Thane West,19.20487,72.97954,7704000,34.32145612299456,0
Bandra East,19.04782,72.84986,25210000,43.89861712709949,2
Panvel,19.00528,73.09652,2673000,30.591977355739044,0
Santacruz East,19.08072,72.84983,32290000,42.38263963189236,2
Nala Sopara,19.42669,72.83524,5336000,29.228159043551067,2
Kandivali East,19.2046,72.84283,4162000,36.39551954721697,0
Ghatkopar East,19.09753,72.92309,10598000,35.34323823796859,4
Ulwe,18.97337,73.04316,11159000,32.79282457254197,2
Kharghar,19.04102,73.07811,2894000,31.074065178546363,0
Powai,19.11937,72.91217,8891000,44.269386461941195,2
Sewri,18.99731,72.84851,8514000,40.299408497829425,0
Khar West,19.0722,72.81312,33391000,57.47751279541123,3
Badlapur,19.16015,73.21731,8466000,30.517513094747954,2
Dadar East,19.01886,72.86218,18906000,46.163780606341874,2
Khar West,19.07389,72.83135,70975000,55.508396116506105,5
Vile Parle West,19.1145,72.84087,14534000,49.81209739090489,0
Oshiwara,19.16887,72.8594,27269000,38.58651752049167,2
Dadar East,19.01457,72.82676,8497000,45.336525314620246,2
Panvel,19.00387,73.14053,3045000,29.832256512335718,0
Powai,19.11829,72.89342,27471000,42.73272046443673,4
Nariman Point,18.92459,72.82734,52060000,62.70380448611815,5
Ambernath,19.21134,73.18877,2720000,30.626676830170176,2
Sanpada,19.07087,72.98403,6616000,33.13072013628187,2
Kalyan,19.23007,73.14144,1917000,30.880991379529164,0
Chembur,19.05451,72.89458,36692000,37.14458219181385,2
Taloja,19.07524,73.07952,3062000,32.67406115660806,2
Matunga,19.02732,72.84976,27330000,43.46631052771277,2
Breach Candy,18.96746,72.81706,142957000,58.7916769985629,5
Wadala,19.02497,72.85308,17529000,39.521443357382005,2
BKC (Bandra-Kurla),19.06242,72.85654,129503000,73.19428075461227,5
Sanpada,19.08488,72.98749,13243000,35.581884678382295,2
Matunga,19.02005,72.84864,26787000,44.87950708644201,4
Worli,19.01141,72.8066,58458000,64.1305268921831,5
Malad East,19.17945,72.8766,11635000,36.40697928824538,0
Santacruz East,19.08558,72.84709,83893000,41.01407455188817,2
Manpada,19.22862,72.97007,2797000,30.5738348041888,0
Byculla,18.96432,72.83026,6789000,39.79982244904374,0
Borivali West,19.22786,72.84313,20743000,38.17245144211072,2
Panvel,18.98523,73.09723,5537000,31.99813602507777,0
Colaba,18.90851,72.8199,33616000,62.848951925886595,3
Mulund West,19.16182,72.92789,12350000,36.31620152237217,2
Sion,19.05118,72.86694,16284000,42.35981798460479,0
Tardeo,18.97973,72.82513,55449000,61.211570835877836,7
Parel,18.99825,72.82975,21703000,50.92010212710922,0
Mahalaxmi,18.98759,72.81666,48757000,53.228532196595324,5
Worli,19.01673,72.8156,35363000,64.43148025480187,3
Virar,19.45557,72.81621,1837000,29.647132599455432,0
Santacruz East,19.06881,72.85059,9102000,42.64898056584031,0
Belapur,19.01512,73.04907,6904000,31.552361765010126,2
Borivali West,19.23242,72.83194,12546000,38.688482456252956,2
Malad East,19.1809,72.8665,10113000,36.97970534445011,0
Kalwa,19.18377,72.98789,3769000,33.87219523007751,0
Virar,19.45432,72.80981,9227000,30.861695029786386,2
Kopar Khairane,19.10566,72.99797,5211000,32.78837589678402,2
Ghodbunder Road,19.25148,72.95677,7707000,32.25567724820009,2
Kurla West,19.07326,72.8701,20747000,41.365285936302215,2
Taloja,19.06475,73.10251,4558000,32.148198526914015,0
Mahalaxmi,18.97934,72.81712,48745000,69.55541160178703,3
Walkeshwar,18.96304,72.78373,89479000,60.12671352496492,5
Malabar Hill,18.95282,72.79155,90853000,69.5924380102652,5
Dombivli,19.22474,73.08453,6024000,30.104047092361938,4
Bandra West,19.06645,72.83411,102277000,64.63908148902186,7
Malabar Hill,18.96162,72.80833,101577000,65.95437443392751,5
Kopar Khairane,19.09681,72.99587,4312000,32.66369441090091,0
Bhandup,19.14014,72.93669,8257000,36.61790959042589,2
Airoli,19.1611,73.00224,15179000,33.45490497634446,4
Santacruz West,19.07054,72.83703,57563000,60.93037356284963,4
Nala Sopara,19.42148,72.82975,2844000,29.52259416634432,0
Matunga,19.0226,72.85448,17723000,43.591287397895286,0
Byculla,18.97263,72.85016,20910000,49.96641433730029,0
Mumbra,19.18273,73.04665,1932000,30.38084301965958,0
Matunga,19.03856,72.83624,29517000,39.84174878345877,4
Cuffe Parade,18.91377,72.8197,45216000,66.91409455297548,3
Ulwe,18.9698,73.03701,5563000,33.26469211958024,2
Tardeo,18.97353,72.81839,28345000,54.608679959044345,3
Vile Parle East,19.09477,72.85321,18405000,42.04837456350792,0
Parel,18.99753,72.83535,20974000,55.284343617790704,2
Andheri East,19.11302,72.87901,26734000,40.04105869350513,2
Juhu,19.12731,72.83117,113215000,55.84630077700023,5
Bandra West,19.06047,72.83981,52350000,60.16839212113736,5
Panvel,18.99274,73.08665,1082000,29.114412326648072,0
Bandra East,19.05138,72.82306,54196000,57.60175628400411,2
Belapur,19.00838,73.0487,2855000,31.678107000722363,0
Chembur,19.04073,72.90029,13156000,39.623697516412676,0
Dahisar,19.25816,72.84374,7179000,32.64223544859229,4
Malad East,19.19963,72.84399,19928000,37.90555782186327,2
Cuffe Parade,18.90045,72.83307,40314000,64.02930808290303,5
Vashi,19.06818,72.97855,15246000,37.20494722120432,4
Colaba,18.91346,72.82785,35737000,58.06719772453783,5
Panvel,19.00111,73.10712,2332000,30.702999342791944,2
Goregaon East,19.16579,72.86261,5880000,34.72625296827074,2
Borivali West,19.22768,72.8475,3230000,32.89134972434047,0
Sion,19.0469,72.88796,33780000,39.00789977089171,4
Lokhandwala,19.13435,72.81254,10229000,38.250021293580154,0
Kharghar,19.05406,73.05877,4110000,29.847690777053856,4
Andheri East,19.1139,72.86109,15233000,40.43836714438909,0
Kurla West,19.06408,72.88696,23502000,38.96274826316349,2
Thane West,19.21137,72.9934,14726000,36.81882686151309,2
Breach Candy,18.97178,72.7983,42334000,70.84558495187449,5
Mulund East,19.17003,72.94361,10295000,36.59090799165212,2
Mazgaon,18.97822,72.83918,18118000,52.25626375237347,0
Kandivali West,19.19924,72.84725,9737000,40.19223166417806,0
Taloja,19.06634,73.09833,5303000,32.65677386575672,0
Seawoods,19.01821,72.99942,5913000,32.24657664787279,0
Ulwe,18.95558,73.0216,9717000,31.178791239921125,4
Kanjurmarg,19.1303,72.94227,8156000,36.63441485886457,0
Bhandup,19.14631,72.9375,11398000,36.235079780355306,4
Andheri West,19.14369,72.81753,19514000,44.36406068227218,0
Ulwe,18.97711,73.03376,2371000,31.92245487438076,0
Mira Road,19.3037,72.85291,2718000,30.91610937047873,0
Sanpada,19.079,73.00772,17499000,35.081884566438696,2
Manpada,19.24609,72.97909,6250000,31.529626222231556,2
Andheri West,19.12651,72.82824,29159000,48.49398918653761,2
Goregaon West,19.14804,72.83751,9302000,39.2444229354429,0
Dahisar,19.25054,72.89208,6052000,32.718652752467946,0
Andheri West,19.15098,72.80708,33240000,42.08508347547738,2
Dombivli,19.2193,73.07712,2314000,31.297289250998183,0
Khar West,19.05918,72.83124,20137000,53.70568271462724,3
Marine Drive,18.93763,72.80997,61979000,76.99670490496375,5
Taloja,19.06945,73.10347,3841000,31.95271607937416,0
Ulwe,18.96337,73.02457,2869000,33.068075020200176,0
Chembur,19.04283,72.89794,12090000,35.62975418216592,4
Dadar East,19.01324,72.85193,10972000,43.770705368544114,2
Mahalaxmi,18.97462,72.81143,25676000,50.27460333174478,5
Worli,19.00072,72.82894,124090000,68.39807589422495,5
Thane East,19.19183,72.98653,9777000,34.37275899909417,2
Prabhadevi,19.02219,72.81995,211131000,65.75392232727364,5
Dahisar,19.25291,72.86914,8222000,34.59324291613836,0
Vashi,19.0785,72.99751,6473000,35.428487520539804,0
Mazgaon,18.97858,72.83306,12622000,39.10311831765086,0
Andheri East,19.11774,72.83195,18816000,42.97237702213359,2
Cuffe Parade,18.9145,72.80356,89623000,63.1367853944707,5
Dahisar,19.27377,72.8661,12695000,34.01642042819279,2
Matunga,19.03199,72.84446,22828000,48.28196330371752,0
Nariman Point,18.94337,72.8006,67714000,63.19480264587104,5
Vile Parle West,19.10355,72.85842,34827000,47.196255072214655,2
Sewri,19.00913,72.86608,18339000,42.17234111214623,0
Malabar Hill,18.97023,72.79158,103565000,65.1280186913731,5
Malad West,19.19148,72.8519,6884000,38.700078663745394,0
Mulund West,19.1708,72.92435,14215000,36.848848435880235,4
Sanpada,19.07775,73.00709,8753000,34.45069435329556,2
Dadar East,19.01569,72.83814,20148000,50.931705221391084,0
Chembur,19.03589,72.88636,10516000,38.62634305380658,0
Thane East,19.19004,72.99444,5727000,35.98219706109326,2
Mahalaxmi,18.9755,72.80854,49677000,65.3433543930968,3
Vikhroli,19.10886,72.91698,57528000,38.824064024079995,2
Taloja,19.06781,73.10192,3179000,31.274127474212065,0
Bhandup,19.14714,72.92811,11907000,36.606153011278984,2
Vashi,19.08402,72.98258,17522000,39.009122855415484,4
Ulwe,18.95449,73.04286,5036000,31.089714619450973,2
Bandra East,19.05806,72.84911,26339000,49.62723729137904,0
Santacruz West,19.08626,72.8326,22480000,44.75411538283538,4
Panvel,18.99126,73.10309,8393000,30.3051584892216,2
Borivali West,19.21822,72.84358,8555000,36.59760071493569,0
Tardeo,18.97746,72.79781,52789000,57.57386447076286,5
Santacruz East,19.08459,72.85761,8054000,39.014518807177275,0
Andheri East,19.114,72.8393,33287000,45.96751117354368,2
Airoli,19.15971,72.99885,10276000,34.6281101651329,2
Thane West,19.22924,72.95982,5649000,34.171279774604386,0
Kandivali West,19.20862,72.83969,9126000,35.71141085460493,0
Naigaon,19.33084,72.84015,2295000,30.963885272047456,2
Thane East,19.18109,72.999,7867000,34.85983069787964,4
Thane East,19.19542,72.98635,3462000,33.556076305836015,0
Kanjurmarg,19.12384,72.93426,8669000,39.582782559128276,2
Wadala,19.01936,72.862,10914000,45.99743913104659,0
Virar,19.44284,72.79928,7251000,30.74218645826524,2
Versova,19.14407,72.81966,23653000,47.23144105373188,2
Ambernath,19.20227,73.17912,2001000,29.833303839304264,0
Khar West,19.07894,72.82191,59218000,50.48441376880726,5
Tardeo,18.96065,72.81387,22419000,48.341602589629304,3
Ghatkopar East,19.09343,72.90172,4912000,36.37959995720214,2
Bandra West,19.06078,72.82169,28765000,52.0484310192136,3
Worli,19.002,72.83634,17897000,52.99819739289328,5
Sanpada,19.07622,73.03377,38263000,36.286420668005505,2
Borivali East,19.24171,72.85316,3361000,33.305085368605006,0
Parel,18.98813,72.84578,160027000,56.521310953726584,4
Nala Sopara,19.42284,72.81507,1960000,29.384387455862225,0
Juhu,19.10717,72.83719,43037000,62.29112225040943,3
Worli,19.01219,72.80963,102347000,68.02608324229763,5
Nala Sopara,19.41006,72.84676,1763000,29.900358716149846,2
Cuffe Parade,18.90713,72.83115,36083000,88.28274850008977,3
Malabar Hill,18.96139,72.79453,53398000,74.19804954577393,3
