id,date_listed,locality,region,tier,lat,lon,property_type,bedrooms,carpet_area_sqft,built_up_area_sqft,carpet_area_m2,floor,total_floors,year_built,facing,furnishing,parking,balconies,is_sra_redevelopment,builder,builder_tier,metro_station,metro_line,metro_distance_min,metro_distance_type,to_bkc_km,to_nariman_point_km,price_inr,price_per_sqft_carpet_inr,price_usd,home_loan_rate_at_listing,listing_year,listing_month,property_age,calculated_price_per_sqft,luxury_score,connectivity_score,investment_score,investment_category,appreciation_score,affordability_score,demand_score,rental_yield_score
S011712,2020-04-16,Dahisar,Western,affordable,19.24413,72.85544,2BHK,2,603,757,56.0,5,20,1994,east,unfurnished,2_covered,0,True,Marathon,tier2,Anand Nagar,Line 2A,17,walk,19.42,35.48,3373000,5593,40479,6.7,2020,4,32,5593.698175787728,0,83,31.518155929627856,Low Potential,4.976687072892939,98.99918403679251,90.67278287461774,4.976687072892939
S011713,2021-02-05,Ghodbunder Road,Thane,mid,19.2465,72.94858,2BHK,2,777,948,72.2,22,30,2016,south-west,unfurnished,1_covered,1,False,Local Builder,local,Dahisar East,Line 2A,49,auto/bus,21.29,37.93,5697000,7335,68363,6.7,2021,2,10,7332.046332046332,0,51,32.07551392191272,Low Potential,6.526729783599089,98.30962094800088,88.37920489296636,6.526729783599089
S011714,2020-05-30,Santacruz East,Western,premium,19.08527,72.83057,1BHK,1,367,451,34.1,16,30,2017,north,fully_furnished,2_covered,1,False,Local Builder,local,BKC Metro,Line 3,19,auto/bus,4.48,17.67,7667000,20905,92008,6.7,2020,5,9,20891.00817438692,2,81,41.01979078634132,Low Potential,18.601402334851937,97.72509457755359,91.13149847094802,18.601402334851937
S011715,2021-02-11,Mumbra,Thane,affordable,19.17719,73.02171,2BHK,2,789,1008,73.3,3,12,2014,west,fully_furnished,2_covered,0,False,Marathon,tier2,Vashi Harbour,Harbour,55,auto/bus,19.9,34.79,2781000,3526,33372,6.7,2021,2,12,3524.7148288973385,2,45,30.064774305079165,Low Potential,3.1374572892938497,99.17483866182035,89.75535168195718,3.1374572892938497
S011716,2021-01-21,Panvel,Navi Mumbai,affordable,19.00602,73.10878,3BHK,3,1240,1564,115.2,7,20,1992,west,unfurnished,1_covered,1,True,Kanakia,tier2,Panvel Harbour,Harbour,2,walk,26.09,31.26,3223000,2598,38677,6.7,2021,1,34,2599.1935483870966,2,98,28.61737221459633,Low Potential,2.3117169703872436,99.04369112083673,85.47400611620795,2.3117169703872436
S011717,2024-04-16,Mumbra,Thane,affordable,19.19531,73.02122,4BHK,4,1323,1640,122.9,33,45,2011,east,unfurnished,1_covered,3,False,Piramal Realty,tier2,Vidhan Bhavan,Line 3,153,auto/bus,21.13,36.39,5313000,4016,63758,9.2,2024,4,15,4015.873015873016,2,0,30.294849934911852,Low Potential,3.5734624145785876,98.42355908315406,89.75535168195718,3.5734624145785876
S011718,2020-08-08,Marine Drive,South Mumbai,luxury,18.92526,72.82739,3BHK,3,1092,1416,101.4,6,20,2013,east,semi_furnished,2_covered,1,False,Dosti Realty,tier2,Jagruti Nagar,Line 1,84,auto/bus,16.71,0.41,47643000,43637,571717,6.7,2020,8,13,43629.12087912088,5,16,54.206669614850725,Medium Potential,38.82848092255125,85.8636599658779,92.20183486238533,38.82848092255125
S011719,2020-12-21,Virar,Far Western,affordable,19.44709,72.80294,3BHK,3,925,1156,86.0,7,12,2015,north-east,fully_furnished,1_covered,1,False,Local Builder,local,Virar WR,Western Rail,3,walk,42.52,57.93,3301000,3567,39611,6.7,2020,12,11,3568.6486486486488,4,97,29.921977426886144,Low Potential,3.1739393507972666,99.02054743713374,88.9908256880734,3.1739393507972666
S011720,2024-02-13,Powai,Central,premium,19.12487,72.93108,3BHK,3,1079,1321,100.3,7,7,2009,south,unfurnished,1_covered,2,False,Sheth Creators,tier2,Ghatkopar CR,Central Rail,22,auto/bus,8.86,24.78,31036000,28753,372426,9.2,2024,2,17,28763.670064874885,2,78,45.36754560600526,Medium Potential,25.584602790432804,90.79118759735924,91.89602446483181,25.584602790432804
S011721,2024-01-09,Lower Parel,South Mumbai,premium,18.9801,72.82505,4BHK,4,1478,1849,137.3,33,45,2022,south,unfurnished,1_covered,1,False,Local Builder,local,Mahalaxmi Metro,Line 3,13,auto/bus,11.06,5.96,64477000,43619,773730,9.2,2024,1,4,43624.49255751015,2,87,53.14551117035644,Medium Potential,38.812464407744876,80.86877828054298,89.44954128440367,38.812464407744876
S011722,2021-04-16,Badlapur,Thane,affordable,19.16408,73.21359,2BHK,2,624,749,57.9,9,20,2024,south-east,fully_furnished,2_covered,0,False,Local Builder,local,Ghatkopar,Line 1,147,auto/bus,37.58,48.76,2178000,3493,26142,6.7,2021,4,2,3490.3846153846152,2,0,30.27617890381755,Low Potential,3.10809367881549,99.35375713967807,90.82568807339449,3.10809367881549
S011723,2020-11-04,Santacruz West,Western,premium,19.08193,72.85321,1BHK,1,414,536,38.5,9,12,1994,north-east,unfurnished,2_covered,2,False,Kanakia,tier2,Santacruz Metro,Line 3,3,walk,2.21,17.56,15328000,37027,183931,6.7,2020,11,32,37024.15458937198,0,97,50.22267837709804,Medium Potential,32.94686076309795,95.45196943846895,88.07339449541286,32.94686076309795
S011724,2022-04-17,Mira Road,Western,affordable,19.29701,72.84683,2BHK,2,668,866,62.1,3,20,2005,north-west,semi_furnished,1_covered,0,False,Nirmal Lifestyle,tier2,Magathane,Line 2A,41,auto/bus,25.36,41.27,4329000,6481,51946,7.1,2022,4,21,6480.538922155689,0,59,31.798245408001126,Low Potential,5.76683513667426,98.71552555448409,89.44954128440367,5.76683513667426
S011725,2024-08-23,Ulwe,Navi Mumbai,affordable,18.96743,73.03024,2BHK,2,695,857,64.6,8,20,2020,south-west,unfurnished,2_covered,1,False,Runwal,tier2,Panvel Harbour,Harbour,43,auto/bus,20.34,22.19,4253000,6120,51034,9.2,2024,8,6,6119.424460431655,0,57,32.24842923645645,Low Potential,5.445615034168565,98.73807581039982,92.81345565749236,5.445615034168565
S011726,2021-05-19,Goregaon West,Western,mid,19.17032,72.85535,5BHK_penthouse,5,2408,3083,223.7,3,12,2011,north,fully_furnished,2_covered,1,True,Lodha,tier1,Lower Oshiwara,Line 2A,7,walk,11.26,27.32,34193000,14201,410314,6.7,2021,5,15,14199.750830564784,4,93,36.54634077689072,Low Potential,12.636140375854213,89.85446183517544,93.57798165137615,12.636140375854213
S011727,2023-08-13,BKC (Bandra-Kurla),Central,luxury,19.07735,72.88004,4BHK,4,1518,1939,141.0,12,12,1995,west,semi_furnished,1_covered,1,False,Sheth Creators,tier2,BKC Metro,Line 3,2,walk,1.33,17.79,92916000,61206,1114988,9.2,2023,8,31,61209.486166007904,5,98,63.77588154465526,Medium Potential,54.461489179954434,72.43053185965434,92.04892966360856,54.461489179954434
S011728,2022-04-04,Kalyan,Thane,affordable,19.24945,73.1531,1BHK,1,406,492,37.7,3,7,2012,north,unfurnished,1_covered,1,False,JP Infra,tier2,Kalyan CR,Central Rail,3,walk,35.81,49.88,1939000,4782,23272,7.1,2022,4,14,4775.862068965517,0,97,31.269628899395983,Low Potential,4.255054100227791,99.42467176025518,91.74311926605505,4.255054100227791
S011729,2025-04-27,Nerul,Navi Mumbai,mid,19.04481,73.01336,4BHK,4,1543,1942,143.3,19,20,2020,west,semi_furnished,1_covered,3,False,Local Builder,local,Chakala,Line 1,81,auto/bus,15.33,23.89,16539000,10720,198469,8.95,2025,4,6,10718.729747245625,2,19,36.186371952831955,Low Potential,9.53872437357631,95.09264891328536,100.0,9.53872437357631
S011730,2021-05-21,Cuffe Parade,South Mumbai,luxury,18.92019,72.83924,5BHK_penthouse,5,2139,2732,198.7,4,12,2020,north-east,unfurnished,open,3,False,Ekta World,tier2,Cuffe Parade,Line 3,4,walk,16.97,1.78,165242000,77251,1982903,6.7,2021,5,6,77251.98690977092,5,96,71.96012041090064,High Potential,68.73843251708428,50.9704027891106,93.7308868501529,68.73843251708428
S011731,2026-04-17,Sewri,South Mumbai,premium,18.99255,72.86268,1BHK,1,376,452,35.0,11,20,2013,north-east,semi_furnished,1_covered,2,False,Runwal,tier2,Andheri,Line 1,61,auto/bus,8.65,8.41,10414000,27678,124965,8.7,2026,4,13,27696.808510638297,0,39,44.147770187197274,Low Potential,24.628060933940773,96.91002151175728,86.08562691131499,24.628060933940773
S011732,2021-01-20,Mazgaon,South Mumbai,premium,18.96376,72.83877,3BHK,3,1093,1389,101.6,5,7,2018,west,unfurnished,2_covered,1,False,Sheth Creators,tier2,Kalbadevi,Line 3,18,auto/bus,12.26,4.44,29070000,26593,348845,6.7,2021,1,8,26596.523330283624,2,82,44.50862687033169,Low Potential,23.662621013667426,91.37452711223203,94.03669724770643,23.662621013667426
S011733,2023-08-08,Goregaon West,Western,mid,19.16795,72.85524,1BHK,1,436,525,40.5,10,20,2020,south-east,unfurnished,1_covered,2,False,Local Builder,local,Andheri WR,Western Rail,27,auto/bus,11.0,27.05,7278000,16695,87337,9.2,2023,8,6,16692.660550458717,0,73,38.898370196533726,Low Potential,14.855317482915718,97.84051628217492,93.57798165137615,14.855317482915718
S011734,2020-11-16,Lokhandwala,Western,premium,19.14603,72.81181,3BHK,3,883,1139,82.0,2,7,2020,north,semi_furnished,open,1,False,JP Infra,tier2,Azad Nagar,Line 1,6,walk,10.43,24.44,25684000,29102,308207,6.7,2020,11,6,29087.2027180068,2,94,45.346173063233095,Medium Potential,25.895145216400913,92.37920035605667,89.90825688073394,25.895145216400913
S011735,2020-07-27,Malad East,Western,mid,19.19963,72.86452,2BHK,2,569,723,52.9,6,7,1988,south,fully_furnished,open,1,False,Ajmera,tier2,Poisar,Line 7,15,walk,14.43,30.67,6151000,10808,73813,6.7,2020,7,38,10810.19332161687,2,85,34.53106179457252,Low Potential,9.617027334851937,98.17491284029374,89.90825688073394,9.617027334851937
S011736,2020-05-30,Ulwe,Navi Mumbai,affordable,18.95321,73.03577,2BHK,2,780,996,72.5,9,30,1996,south-west,semi_furnished,1_covered,1,False,Piramal Realty,tier2,Belapur TH,Trans-Harbour,31,auto/bus,21.73,22.5,3796000,4864,45557,6.7,2020,5,30,4866.666666666667,0,69,31.479671293741493,Low Potential,4.328018223234624,98.87367405978786,92.81345565749236,4.328018223234624
S011737,2020-07-08,Byculla,South Mumbai,premium,18.99238,72.86137,2BHK,2,416,505,38.6,16,20,2017,north-west,unfurnished,1_covered,1,False,JP Infra,tier2,Shitaladevi,Line 3,26,auto/bus,8.68,8.33,9182000,22073,110187,6.7,2020,7,9,22072.115384615383,0,74,42.497451359856626,Low Potential,19.64069618451025,97.27557302870707,95.10703363914374,19.64069618451025
S011738,2024-04-18,Santacruz West,Western,premium,19.06988,72.82883,2BHK,2,734,895,68.2,6,45,1992,west,unfurnished,1_covered,1,False,Local Builder,local,International Airport,Line 3,14,auto/bus,4.33,15.95,22464000,30610,269569,9.2,2024,4,34,30604.90463215259,0,86,46.01402207267338,Medium Potential,27.236973234624145,93.33461909353905,88.07339449541286,27.236973234624145
S011739,2025-12-12,Airoli,Navi Mumbai,mid,19.17116,72.99708,2BHK,2,800,996,74.3,25,45,2019,north-west,fully_furnished,open,1,False,Local Builder,local,Thane CR,Central Rail,15,auto/bus,17.46,32.74,9243000,11554,110916,8.7,2025,12,7,11553.75,2,85,35.94373010100527,Low Potential,10.280822892938495,97.25747348119576,95.10703363914374,10.280822892938495
S011740,2025-03-11,Bhayandar,Western,affordable,19.29142,72.87197,2BHK,2,576,724,53.5,5,12,2016,north-east,semi_furnished,2_covered,1,False,Ajmera,tier2,Dindoshi,Line 7,63,auto/bus,24.62,40.89,4780000,8302,57365,8.95,2025,3,10,8298.611111111111,0,37,33.591882676221246,Low Potential,7.387172551252847,98.58170758845783,92.81345565749236,7.387172551252847
S011741,2025-11-06,Sewri,South Mumbai,premium,18.9954,72.84708,2BHK,2,763,968,70.9,1,12,2015,east,fully_furnished,1_covered,2,False,Local Builder,local,Dindoshi,Line 7,86,auto/bus,8.64,8.05,22076000,28944,264908,8.7,2025,11,11,28933.158584534733,2,14,44.5902888567489,Low Potential,25.754555808656036,93.44974408426675,86.08562691131499,25.754555808656036
S011742,2022-10-26,Thane West,Thane,mid,19.22522,72.97408,5BHK_penthouse,5,1765,2185,164.0,2,45,2021,north,unfurnished,1_covered,2,False,Local Builder,local,SEEPZ,Line 3,66,auto/bus,20.43,36.78,14894000,8437,178728,8.6,2022,10,5,8438.526912181303,2,34,33.25354878791789,Low Potential,7.507296412300684,95.58074326830354,92.20183486238533,7.507296412300684
S011743,2023-09-03,Mazgaon,South Mumbai,premium,18.97419,72.84724,3BHK,3,699,853,64.9,29,45,2008,south,semi_furnished,open,0,False,Piramal Realty,tier2,BKC Metro,Line 3,50,auto/bus,10.92,5.85,17150000,24535,205798,9.2,2023,9,18,24535.05007153076,2,50,43.580454763199214,Low Potential,21.831399487471526,94.91135672427862,94.03669724770643,21.831399487471526
S011744,2024-07-26,Mulund West,Central,mid,19.16788,72.92954,3BHK,3,1037,1252,96.3,11,12,2016,north-west,fully_furnished,open,1,False,Local Builder,local,Gundavali,Line 7,44,auto/bus,12.55,29.05,18158000,17515,217902,9.2,2024,7,10,17510.12536162006,4,56,38.13828210889832,Low Potential,15.584958712984054,94.61226911950152,88.83792048929664,15.584958712984054
S011745,2025-11-07,Ambernath,Thane,affordable,19.19299,73.20172,2BHK,2,525,651,48.8,29,30,2015,north-east,unfurnished,open,0,False,Local Builder,local,Kalyan CR,Central Rail,34,auto/bus,37.44,49.56,2764000,5262,33170,8.7,2025,11,11,5264.761904761905,0,66,30.901923111361675,Low Potential,4.682161161731208,99.17988279801202,88.53211009174312,4.682161161731208
S011746,2022-02-17,Kanjurmarg,Central,mid,19.13216,72.92307,1BHK,1,459,583,42.7,8,20,2001,north-west,fully_furnished,open,2,False,Piramal Realty,tier2,Aarey,Line 7,28,auto/bus,8.88,25.14,6265000,13642,75180,7.1,2022,2,25,13649.237472766885,2,72,36.10939091059155,Low Potential,12.13873861047836,98.14108745642015,88.9908256880734,12.13873861047836
S011747,2021-05-01,Dahisar,Western,affordable,19.25276,72.85519,2BHK,2,854,1108,79.4,11,12,2024,south-west,unfurnished,open,3,False,Local Builder,local,Dahisar East,Line 2A,2,walk,20.38,36.43,8061000,9433,96727,6.7,2021,5,2,9439.110070257611,0,98,33.77085600071415,Low Potential,8.393543564920273,97.60818930346413,90.67278287461774,8.393543564920273
S011748,2024-10-25,Bhayandar,Western,affordable,19.29654,72.85502,5BHK_penthouse,5,2502,3133,232.4,1,12,1998,south,unfurnished,1_covered,1,False,Local Builder,local,Jagruti Nagar,Line 1,95,auto/bus,25.24,41.28,15702000,6277,188426,9.2,2024,10,28,6275.779376498801,2,5,32.0065112205984,Low Potential,5.585314635535307,95.34099844225206,92.81345565749236,5.585314635535307
S011749,2025-02-14,Goregaon West,Western,mid,19.15884,72.83503,1BHK,1,482,622,44.8,2,7,2021,north,unfurnished,open,0,False,Tata Housing,tier1,Dindoshi,Line 7,13,auto/bus,10.54,25.86,10328000,21424,123938,8.95,2025,2,5,21427.38589211618,0,87,41.753398512507914,Low Potential,19.063211845102508,96.9355389066093,93.57798165137615,19.063211845102508
S011750,2021-04-24,Goregaon West,Western,mid,19.17224,72.845,4BHK,4,1559,2001,144.8,6,7,2020,north,unfurnished,2_covered,2,False,Ajmera,tier2,Gundavali,Line 7,27,auto/bus,11.67,27.42,24627000,15801,295525,6.7,2021,4,6,15796.66452854394,2,73,37.82676043104331,Low Potential,14.059830580865604,92.69282694162155,93.57798165137615,14.059830580865604
S011751,2020-11-01,Byculla,South Mumbai,premium,18.98547,72.84246,1BHK,1,287,360,26.7,11,12,2005,south-west,fully_furnished,open,2,False,Mahindra Lifespaces,tier1,CSMT Harbour,Harbour,23,auto/bus,9.83,6.85,8511000,29615,102136,6.7,2020,11,21,29655.05226480836,2,77,47.21500465482978,Medium Potential,26.35161588838269,97.4746680513315,95.10703363914374,26.35161588838269
S011752,2022-12-31,Malad East,Western,mid,19.19108,72.86961,2BHK,2,632,785,58.7,9,30,2023,east,unfurnished,2_covered,1,False,Local Builder,local,Eksar,Line 2A,20,auto/bus,13.46,29.81,10910000,17258,130918,8.6,2022,12,3,17262.6582278481,0,80,38.40733144986144,Low Potential,15.3562784738041,96.76285142051778,89.90825688073394,15.3562784738041
S011753,2020-09-05,Ulwe,Navi Mumbai,affordable,18.9642,73.0399,2BHK,2,686,846,63.7,5,20,2024,east,semi_furnished,open,1,False,Local Builder,local,Mumbai Central WR,Western Rail,92,auto/bus,21.39,23.12,3767000,5492,45207,6.7,2020,9,2,5491.253644314869,0,8,31.871690647859893,Low Potential,4.886816628701594,98.88227876270307,92.81345565749236,4.886816628701594
S011754,2024-02-03,Bandra West,Western,luxury,19.06556,72.82383,3BHK,3,845,1090,78.5,10,12,2012,south-east,unfurnished,1_covered,1,False,Runwal,tier2,Sahar Road,Line 3,31,auto/bus,4.88,15.46,45726000,54104,548712,9.2,2024,2,14,54113.60946745562,5,69,59.743316668513486,Medium Potential,48.14208428246013,86.43246049996291,87.00305810397553,48.14208428246013
S011755,2022-03-24,Sanpada,Navi Mumbai,mid,19.0702,73.01921,3BHK,3,812,1007,75.4,5,7,2014,west,semi_furnished,1_covered,1,False,Nirmal Lifestyle,tier2,Vashi Harbour,Harbour,19,walk,15.68,26.04,9134000,11251,109608,7.1,2022,3,12,11248.768472906404,2,81,35.63591219062259,Low Potential,10.011211560364465,97.28981529560122,94.4954128440367,10.011211560364465
S011756,2020-11-25,Tardeo,South Mumbai,luxury,18.96574,72.8081,2BHK,2,654,848,60.8,9,12,2012,north-west,semi_furnished,open,2,False,Local Builder,local,Grant Road Metro,Line 3,14,walk,13.29,4.66,22461000,34331,269534,6.7,2020,11,14,34344.036697247706,3,86,48.88224847555853,Medium Potential,30.54794276765376,93.33550923521994,90.82568807339449,30.54794276765376
S011757,2022-08-15,Taloja,Navi Mumbai,affordable,19.07574,73.11785,5BHK_penthouse,5,2593,3208,240.9,13,20,2020,south-west,unfurnished,2_covered,2,False,Local Builder,local,Dadar Metro,Line 3,121,auto/bus,26.05,35.1,10469000,4037,125623,8.6,2022,8,6,4037.408407250289,2,0,30.644241041201393,Low Potential,3.5921483485193617,96.89370224760775,92.20183486238533,3.5921483485193617
S011758,2020-03-24,Ghodbunder Road,Thane,mid,19.25704,72.95241,3BHK,3,1046,1270,97.1,30,30,2019,east,unfurnished,1_covered,2,False,Local Builder,local,Anand Nagar,Line 2A,52,auto/bus,22.53,39.16,8457000,8089,101488,7.85,2020,3,7,8085.08604206501,2,48,32.4632606936495,Low Potential,7.197643792710706,97.49069060158742,88.37920489296636,7.197643792710706
S011759,2021-07-14,Powai,Central,premium,19.1103,72.90849,2BHK,2,621,759,57.7,13,20,1986,north,fully_furnished,1_covered,1,False,Runwal,tier2,Marol Naka Metro,Line 3,15,auto/bus,6.04,22.3,14818000,23854,177816,6.7,2021,7,40,23861.513687600644,2,85,42.79734318616278,Low Potential,21.225441343963553,95.60329352421927,91.89602446483181,21.225441343963553
S011760,2024-07-11,Seawoods,Navi Mumbai,mid,19.01029,73.0221,3BHK,3,1026,1295,95.4,10,20,2009,south-east,semi_furnished,1_covered,1,False,Nirmal Lifestyle,tier2,Nerul Harbour,Harbour,18,walk,17.31,22.85,15290000,14895,183477,9.2,2024,7,17,14902.534113060428,2,82,36.16334019952163,Low Potential,13.253666002277905,95.46324456642682,86.69724770642202,13.253666002277905
S011761,2020-08-30,Airoli,Navi Mumbai,mid,19.15785,72.99618,4BHK,4,1364,1672,126.7,28,30,2004,east,semi_furnished,1_covered,3,False,Local Builder,local,Shitaladevi,Line 3,96,auto/bus,16.47,31.47,9102000,6673,109226,6.7,2020,8,22,6673.0205278592375,2,4,32.90771231474142,Low Potential,5.937677961275627,97.29931014019732,95.10703363914374,5.937677961275627
S011762,2020-10-26,Bhandup,Central,mid,19.15601,72.95042,2BHK,2,711,887,66.1,2,12,2017,south,fully_furnished,1_covered,1,False,Sheth Creators,tier2,Aarey,Line 7,27,auto/bus,12.76,28.79,8117000,11410,97406,6.7,2020,10,9,11416.31504922644,2,73,35.703961363979964,Low Potential,10.152690774487471,97.59157332542097,94.18960244648318,10.152690774487471
S011763,2024-07-22,Naigaon,Far Western,affordable,19.34327,72.8502,3BHK,3,1075,1393,99.9,10,20,1988,north-west,unfurnished,1_covered,1,False,Sunteck,tier2,Akurli,Line 7,70,auto/bus,30.46,46.43,4466000,4154,53596,9.2,2024,7,38,4154.418604651163,2,30,32.08789408437406,Low Potential,3.6962556947608203,98.67487575105704,98.1651376146789,3.6962556947608203
S011764,2022-06-11,Versova,Western,premium,19.12913,72.79596,2BHK,2,662,834,61.5,6,12,1987,south,fully_furnished,1_covered,2,False,Nirmal Lifestyle,tier2,Versova,Line 1,4,walk,10.19,22.72,16534000,24979,198413,7.1,2022,6,39,24975.83081570997,2,96,43.99760832039158,Low Potential,22.226473519362187,95.09413248275351,94.64831804281346,22.226473519362187
S011765,2023-12-14,Badlapur,Thane,affordable,19.15422,73.23904,3BHK,3,866,1105,80.4,20,20,2022,south-west,semi_furnished,2_covered,3,False,Mahindra Lifespaces,tier1,Akurli,Line 7,161,auto/bus,39.89,50.47,3451000,3986,41417,9.2,2023,12,4,3984.988452655889,2,0,30.545479406252085,Low Potential,3.546768223234624,98.97604035308953,90.82568807339449,3.546768223234624
S011766,2023-05-09,Marine Drive,South Mumbai,luxury,18.94403,72.83508,5BHK_penthouse,5,2904,3582,269.8,6,12,2015,south,unfurnished,1_covered,2,False,Local Builder,local,CSMT Harbour,Harbour,17,walk,14.48,2.29,145017000,49936,1740208,9.2,2023,5,11,49936.98347107438,5,83,55.240871010134725,Medium Potential,44.43337129840547,56.9714412877383,92.20183486238533,44.43337129840547
